date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,safety_stock,stock_status,inventory_risk
2025-12-28,SKU00420,358,0,7,224,92,SUFFICIENT STOCK,False
2025-12-31,SKU00421,4911,0,7,1285,442,SUFFICIENT STOCK,False
2025-12-14,SKU00423,173,0,7,179,46,REORDER REQUIRED,True
2025-12-21,SKU00424,93,0,7,117,39,REORDER REQUIRED,True
2025-12-29,SKU00426,215,0,7,263,83,REORDER REQUIRED,True
2025-12-23,SKU00427,73,0,7,148,44,REORDER REQUIRED,True
2025-12-30,SKU00428,367,0,7,210,82,SUFFICIENT STOCK,False
2025-11-27,SKU00429,84,0,7,52,11,SUFFICIENT STOCK,False
2025-11-28,SKU00430,90,0,7,137,45,REORDER REQUIRED,True
2025-12-30,SKU00431,52,0,7,53,12,REORDER REQUIRED,True
2025-12-11,SKU00432,425,0,7,176,57,SUFFICIENT STOCK,False
2025-11-11,SKU00434,114,0,7,54,16,SUFFICIENT STOCK,False
2025-11-27,SKU00436,77,0,7,128,38,REORDER REQUIRED,True
2025-12-10,SKU00437,116,0,7,151,49,REORDER REQUIRED,True
2025-12-15,SKU00438,447,0,7,216,103,SUFFICIENT STOCK,False
2025-12-10,SKU00439,236,0,7,135,40,SUFFICIENT STOCK,False
2025-12-27,SKU00440,100,0,7,113,37,REORDER REQUIRED,True
2025-11-13,SKU00441,191,0,7,77,37,SUFFICIENT STOCK,False
2025-12-15,SKU00442,368,0,7,154,35,SUFFICIENT STOCK,False
2025-12-31,SKU00443,326,0,7,157,57,SUFFICIENT STOCK,False
2025-11-26,SKU00444,124,0,7,69,29,SUFFICIENT STOCK,False
2025-11-01,SKU00445,142,0,7,884,342,REORDER REQUIRED,True
2025-12-20,SKU00446,274,0,7,178,47,SUFFICIENT STOCK,False
2025-11-22,SKU00448,257,0,7,94,33,SUFFICIENT STOCK,False
2025-12-28,SKU00449,4968,0,7,1264,520,SUFFICIENT STOCK,False
2025-12-30,SKU00450,146,0,7,224,94,REORDER REQUIRED,True
2025-12-21,SKU00451,208,0,7,83,39,SUFFICIENT STOCK,False
2025-12-20,SKU00452,272,0,7,155,57,SUFFICIENT STOCK,False
2025-12-30,SKU00453,98,0,7,104,26,REORDER REQUIRED,True
2025-12-21,SKU00454,527,0,7,231,76,SUFFICIENT STOCK,False
2025-12-12,SKU00455,60,0,7,36,17,SUFFICIENT STOCK,False
2025-11-22,SKU00456,1,0,7,22,10,REORDER REQUIRED,True
2025-12-17,SKU00457,171,0,7,214,84,REORDER REQUIRED,True
2025-12-17,SKU00458,140,0,7,162,68,REORDER REQUIRED,True
2025-11-16,SKU00460,125,0,7,100,20,SUFFICIENT STOCK,False
2025-12-03,SKU00461,340,0,7,156,46,SUFFICIENT STOCK,False
2025-12-29,SKU00462,3771,0,7,898,317,SUFFICIENT STOCK,False
2025-11-04,SKU00463,53,0,7,33,12,SUFFICIENT STOCK,False
2025-12-04,SKU00464,95,0,7,35,10,SUFFICIENT STOCK,False
2025-11-21,SKU00465,41,0,7,22,7,SUFFICIENT STOCK,False
2025-09-01,SKU00466,3868,0,7,873,308,SUFFICIENT STOCK,False
2025-12-09,SKU00467,63,0,7,28,12,SUFFICIENT STOCK,False
2025-12-08,SKU00469,223,0,7,147,66,SUFFICIENT STOCK,False
2025-11-07,SKU00471,13,0,7,43,16,REORDER REQUIRED,True
2025-11-23,SKU00472,72,0,7,76,31,REORDER REQUIRED,True
2025-12-06,SKU00473,73,0,7,35,16,SUFFICIENT STOCK,False
2025-12-25,SKU00474,102,0,7,123,50,REORDER REQUIRED,True
2025-12-21,SKU00475,48,0,7,23,8,SUFFICIENT STOCK,False
2025-12-21,SKU00476,428,0,7,151,61,SUFFICIENT STOCK,False
2025-12-12,SKU00477,217,0,7,81,25,SUFFICIENT STOCK,False
2025-12-07,SKU00478,157,0,7,145,63,SUFFICIENT STOCK,True
2025-12-09,SKU00479,57,0,7,22,5,SUFFICIENT STOCK,False
2025-12-08,SKU00480,47,0,7,42,13,SUFFICIENT STOCK,True
2025-11-03,SKU00481,0,0,7,37,11,OUT OF STOCK,True
2025-11-20,SKU00482,14,0,7,22,5,REORDER REQUIRED,True
2025-11-26,SKU00484,46,0,7,717,229,REORDER REQUIRED,True
2025-11-29,SKU00485,174,0,7,69,21,SUFFICIENT STOCK,False
2025-12-06,SKU00486,212,0,7,80,23,SUFFICIENT STOCK,False
2025-11-12,SKU00487,199,0,7,156,49,SUFFICIENT STOCK,True
2025-12-27,SKU00488,334,0,7,234,86,SUFFICIENT STOCK,False
2025-12-02,SKU00489,82,0,7,64,20,SUFFICIENT STOCK,True
2025-12-28,SKU00490,369,0,7,229,81,SUFFICIENT STOCK,False
2025-12-31,SKU00491,393,0,7,269,58,SUFFICIENT STOCK,False
2025-12-28,SKU00492,211,0,7,198,84,SUFFICIENT STOCK,True
2025-12-23,SKU00493,724,0,7,334,125,SUFFICIENT STOCK,False
2025-12-30,SKU00494,176,0,7,199,67,REORDER REQUIRED,True
2025-12-05,SKU00495,59,0,7,24,7,SUFFICIENT STOCK,False
2025-11-22,SKU00496,93,0,7,71,21,SUFFICIENT STOCK,False
2025-12-17,SKU00497,239,0,7,94,25,SUFFICIENT STOCK,False
2025-08-28,SKU00498,7607,0,7,1657,536,SUFFICIENT STOCK,False
2025-12-11,SKU00499,277,0,7,106,32,SUFFICIENT STOCK,False
2025-11-08,SKU00500,100,0,7,1077,388,REORDER REQUIRED,True
2025-08-29,SKU00501,4631,0,7,1027,351,SUFFICIENT STOCK,False
2025-12-21,SKU00502,573,0,7,292,79,SUFFICIENT STOCK,False
2025-11-20,SKU00503,40,0,7,36,11,SUFFICIENT STOCK,True
2025-12-02,SKU00504,404,0,7,263,100,SUFFICIENT STOCK,False
2025-12-15,SKU00506,102,0,7,717,219,REORDER REQUIRED,True
2025-12-09,SKU00507,3971,0,7,970,308,SUFFICIENT STOCK,False
2025-11-04,SKU00508,28,0,7,28,9,REORDER REQUIRED,True
2025-12-15,SKU00509,489,0,7,266,64,SUFFICIENT STOCK,False
2025-11-29,SKU00510,81,0,7,139,44,REORDER REQUIRED,True
2025-12-24,SKU00511,367,0,7,225,63,SUFFICIENT STOCK,False
2025-12-22,SKU00512,166,0,7,59,27,SUFFICIENT STOCK,False
2025-12-26,SKU00513,127,0,7,76,22,SUFFICIENT STOCK,False
2025-12-11,SKU00516,6036,0,7,1410,441,SUFFICIENT STOCK,False
2025-12-04,SKU00517,191,0,7,105,29,SUFFICIENT STOCK,False
2025-12-11,SKU00519,387,0,7,148,40,SUFFICIENT STOCK,False
2025-12-31,SKU00520,104,0,7,84,36,SUFFICIENT STOCK,True
2025-09-02,SKU00521,4077,0,7,976,321,SUFFICIENT STOCK,False
2025-11-30,SKU00522,79,0,7,66,31,SUFFICIENT STOCK,True
2025-11-27,SKU00523,605,0,7,319,89,SUFFICIENT STOCK,False
2025-08-23,SKU00524,6970,0,7,1567,518,SUFFICIENT STOCK,False
2025-12-18,SKU00525,157,0,7,81,25,SUFFICIENT STOCK,False
2025-12-09,SKU00526,241,0,7,127,29,SUFFICIENT STOCK,False
2025-12-08,SKU00527,447,0,7,233,61,SUFFICIENT STOCK,False
2025-12-22,SKU00528,246,0,7,88,27,SUFFICIENT STOCK,False
2025-12-19,SKU00529,160,0,7,226,80,REORDER REQUIRED,True
2025-12-30,SKU00530,350,0,7,211,66,SUFFICIENT STOCK,False
2025-12-26,SKU00531,67,0,7,986,370,REORDER REQUIRED,True
2025-09-02,SKU00532,5793,0,7,1252,430,SUFFICIENT STOCK,False
2025-11-02,SKU00533,164,0,7,64,22,SUFFICIENT STOCK,False
2025-12-28,SKU00534,219,0,7,329,104,REORDER REQUIRED,True
2025-09-02,SKU00535,6972,0,7,1557,594,SUFFICIENT STOCK,False
2025-12-31,SKU00536,199,0,7,83,25,SUFFICIENT STOCK,False
2025-12-31,SKU00537,45,0,7,63,31,REORDER REQUIRED,True
2025-12-02,SKU00538,104,0,7,782,236,REORDER REQUIRED,True
2025-12-22,SKU00539,72,0,7,973,346,REORDER REQUIRED,True
2025-12-28,SKU00540,129,0,7,69,33,SUFFICIENT STOCK,False
2025-12-24,SKU00542,703,0,7,470,177,SUFFICIENT STOCK,False
2025-11-17,SKU00543,212,0,7,85,19,SUFFICIENT STOCK,False
2025-11-04,SKU00544,65,0,7,79,17,REORDER REQUIRED,True
2025-12-28,SKU00545,408,0,7,299,105,SUFFICIENT STOCK,False
2025-09-02,SKU00546,6356,0,7,1437,479,SUFFICIENT STOCK,False
2025-12-26,SKU00547,117,0,7,75,33,SUFFICIENT STOCK,False
2025-08-25,SKU00550,8071,0,7,1752,582,SUFFICIENT STOCK,False
2025-11-18,SKU00551,4211,0,7,919,333,SUFFICIENT STOCK,False
2025-08-26,SKU00553,6073,0,7,1343,462,SUFFICIENT STOCK,False
2025-12-20,SKU00554,2,0,7,49,23,REORDER REQUIRED,True
2025-12-21,SKU00555,268,0,7,115,42,SUFFICIENT STOCK,False
2025-11-17,SKU00556,109,0,7,92,41,SUFFICIENT STOCK,True
2025-12-31,SKU00558,141,0,7,118,52,SUFFICIENT STOCK,True
2025-12-11,SKU00559,143,0,7,126,54,SUFFICIENT STOCK,True
2025-11-04,SKU00560,76,0,7,96,35,REORDER REQUIRED,True
2025-12-08,SKU00562,94,0,7,72,23,SUFFICIENT STOCK,True
2025-12-14,SKU00563,175,0,7,93,43,SUFFICIENT STOCK,False
2025-12-22,SKU00565,294,0,7,103,36,SUFFICIENT STOCK,False
2025-11-15,SKU00566,121,0,7,140,46,REORDER REQUIRED,True
2025-12-26,SKU00567,22,0,7,62,17,REORDER REQUIRED,True
2025-11-27,SKU00568,465,0,7,212,88,SUFFICIENT STOCK,False
2025-11-26,SKU00569,14,0,7,39,13,REORDER REQUIRED,True
2025-12-25,SKU00570,318,0,7,119,47,SUFFICIENT STOCK,False
2025-12-29,SKU00571,4709,0,7,1059,387,SUFFICIENT STOCK,False
2025-12-11,SKU00572,258,0,7,110,24,SUFFICIENT STOCK,False
2025-11-26,SKU00573,83,0,7,39,12,SUFFICIENT STOCK,False
2025-09-01,SKU00574,6397,0,7,1449,484,SUFFICIENT STOCK,False
2025-11-26,SKU00575,107,0,7,64,26,SUFFICIENT STOCK,False
2025-12-02,SKU00576,11,0,7,100,50,REORDER REQUIRED,True
2025-11-19,SKU00577,198,0,7,92,27,SUFFICIENT STOCK,False
2025-12-09,SKU00578,130,0,7,94,42,SUFFICIENT STOCK,True
2025-12-16,SKU00580,291,0,7,161,35,SUFFICIENT STOCK,False
2025-12-30,SKU00581,430,0,7,282,99,SUFFICIENT STOCK,False
2025-12-12,SKU00582,15,0,7,27,12,REORDER REQUIRED,True
2025-12-17,SKU00583,128,0,7,165,60,REORDER REQUIRED,True
2025-11-22,SKU00584,4501,0,7,1199,397,SUFFICIENT STOCK,False
2025-12-15,SKU00585,128,0,7,83,30,SUFFICIENT STOCK,False
2025-12-04,SKU00586,89,0,7,144,58,REORDER REQUIRED,True
2025-12-01,SKU00588,76,0,7,89,41,REORDER REQUIRED,True
2025-12-31,SKU00589,5724,0,7,1308,504,SUFFICIENT STOCK,False
2025-12-02,SKU00590,198,0,7,117,26,SUFFICIENT STOCK,False
2025-12-15,SKU00591,228,0,7,174,56,SUFFICIENT STOCK,True
2025-09-01,SKU00592,4847,0,7,1187,400,SUFFICIENT STOCK,False
2025-11-11,SKU00593,62,0,7,94,27,REORDER REQUIRED,True
2025-12-04,SKU00594,36,0,7,98,22,REORDER REQUIRED,True
2025-12-15,SKU00595,357,0,7,142,51,SUFFICIENT STOCK,False
2025-12-23,SKU00596,143,0,7,154,71,REORDER REQUIRED,True
2025-12-03,SKU00597,190,0,7,230,66,REORDER REQUIRED,True
2025-11-15,SKU00599,358,0,7,161,62,SUFFICIENT STOCK,False
2025-12-15,SKU00601,26,0,7,46,22,REORDER REQUIRED,True
2025-12-02,SKU00602,60,0,7,97,45,REORDER REQUIRED,True
2025-12-06,SKU00603,240,0,7,120,44,SUFFICIENT STOCK,False
2025-12-25,SKU00604,147,0,7,72,20,SUFFICIENT STOCK,False
2025-12-31,SKU00605,584,0,7,345,118,SUFFICIENT STOCK,False
2025-12-31,SKU00606,593,0,7,444,180,SUFFICIENT STOCK,True
2025-12-09,SKU00607,73,0,7,126,34,REORDER REQUIRED,True
2025-12-29,SKU00608,3196,0,7,713,265,SUFFICIENT STOCK,False
2025-11-28,SKU00609,37,0,7,75,27,REORDER REQUIRED,True
2025-11-08,SKU00610,178,0,7,93,28,SUFFICIENT STOCK,False
2025-12-17,SKU00611,255,0,7,204,65,SUFFICIENT STOCK,True
2025-11-21,SKU00612,29,0,7,34,8,REORDER REQUIRED,True
2025-12-23,SKU00613,261,0,7,183,65,SUFFICIENT STOCK,False
2025-11-23,SKU00614,257,0,7,166,50,SUFFICIENT STOCK,False
2025-12-27,SKU00615,166,0,7,197,74,REORDER REQUIRED,True
2025-11-23,SKU00616,78,0,7,53,17,SUFFICIENT STOCK,False
2025-11-10,SKU00617,107,0,7,66,20,SUFFICIENT STOCK,False
2025-11-05,SKU00618,186,0,7,94,20,SUFFICIENT STOCK,False
2025-12-04,SKU00619,411,0,7,177,52,SUFFICIENT STOCK,False
2025-12-22,SKU00620,366,0,7,214,77,SUFFICIENT STOCK,False
2025-12-17,SKU00621,257,0,7,310,111,REORDER REQUIRED,True
2025-12-30,SKU00622,179,0,7,140,63,SUFFICIENT STOCK,True
2025-11-27,SKU00623,27,0,7,30,6,REORDER REQUIRED,True
2025-12-30,SKU00624,204,0,7,161,59,SUFFICIENT STOCK,True
2025-12-20,SKU00625,197,0,7,217,72,REORDER REQUIRED,True
2025-12-11,SKU00626,54,0,7,26,6,SUFFICIENT STOCK,False
2025-12-02,SKU00628,42,0,7,594,193,REORDER REQUIRED,True
2025-12-14,SKU00629,284,0,7,293,106,REORDER REQUIRED,True
2025-11-16,SKU00630,87,0,7,45,11,SUFFICIENT STOCK,False
2025-12-31,SKU00631,4440,0,7,1043,395,SUFFICIENT STOCK,False
2025-12-27,SKU00632,282,0,7,186,67,SUFFICIENT STOCK,False
2025-12-25,SKU00633,705,0,7,392,102,SUFFICIENT STOCK,False
2025-11-18,SKU00634,208,0,7,85,26,SUFFICIENT STOCK,False
2025-12-28,SKU00635,386,0,7,255,87,SUFFICIENT STOCK,False
2025-12-04,SKU00637,132,0,7,88,39,SUFFICIENT STOCK,False
2025-08-28,SKU00638,5795,0,7,1223,400,SUFFICIENT STOCK,False
2025-11-17,SKU00639,83,0,7,71,30,SUFFICIENT STOCK,True
2025-11-25,SKU00641,267,0,7,108,31,SUFFICIENT STOCK,False
2025-12-04,SKU00642,64,0,7,40,12,SUFFICIENT STOCK,False
2025-12-08,SKU00643,268,0,7,277,89,REORDER REQUIRED,True
2025-11-24,SKU00644,162,0,7,91,44,SUFFICIENT STOCK,False
2025-09-01,SKU00645,7819,0,7,1712,622,SUFFICIENT STOCK,False
2025-12-27,SKU00646,307,0,7,159,58,SUFFICIENT STOCK,False
2025-12-05,SKU00647,107,0,7,66,17,SUFFICIENT STOCK,False
2025-11-14,SKU00648,211,0,7,113,46,SUFFICIENT STOCK,False
2025-09-02,SKU00649,8430,0,7,1842,669,SUFFICIENT STOCK,False
2025-12-07,SKU00650,298,0,7,250,81,SUFFICIENT STOCK,True
2025-11-04,SKU00651,69,0,7,41,16,SUFFICIENT STOCK,False
2025-12-15,SKU00652,180,0,7,83,29,SUFFICIENT STOCK,False
2025-11-08,SKU00653,40,0,7,25,6,SUFFICIENT STOCK,False
2025-12-16,SKU00654,7221,0,7,1576,531,SUFFICIENT STOCK,False
2025-11-06,SKU00655,22,0,7,54,21,REORDER REQUIRED,True
2025-11-11,SKU00657,0,0,7,29,14,OUT OF STOCK,True
2025-12-17,SKU00660,3,0,7,34,11,REORDER REQUIRED,True
2025-12-17,SKU00662,66,0,7,123,37,REORDER REQUIRED,True
2025-11-06,SKU00664,9,0,7,49,19,REORDER REQUIRED,True
2025-12-18,SKU00665,49,0,7,39,18,SUFFICIENT STOCK,True
2025-12-31,SKU00666,17,0,7,65,32,REORDER REQUIRED,True
2025-12-25,SKU00667,322,0,7,216,69,SUFFICIENT STOCK,False
2025-12-09,SKU00668,144,0,7,104,33,SUFFICIENT STOCK,False
2025-12-29,SKU00669,347,0,7,258,75,SUFFICIENT STOCK,False
2025-12-30,SKU00670,145,0,7,153,57,REORDER REQUIRED,True
2025-12-26,SKU00671,566,0,7,309,123,SUFFICIENT STOCK,False
2025-12-18,SKU00672,129,0,7,77,35,SUFFICIENT STOCK,False
2025-12-30,SKU00673,179,0,7,191,67,REORDER REQUIRED,True
2025-12-26,SKU00674,333,0,7,160,60,SUFFICIENT STOCK,False
2025-12-25,SKU00676,69,0,7,25,6,SUFFICIENT STOCK,False
2025-12-27,SKU00677,394,0,7,380,120,SUFFICIENT STOCK,True
2025-12-30,SKU00678,526,0,7,194,74,SUFFICIENT STOCK,False
2025-09-01,SKU00679,4734,0,7,1050,346,SUFFICIENT STOCK,False
2025-12-18,SKU00680,264,0,7,270,87,REORDER REQUIRED,True
2025-12-23,SKU00681,139,0,7,134,38,SUFFICIENT STOCK,True
2025-08-28,SKU00682,8021,0,7,1791,643,SUFFICIENT STOCK,False
2025-11-08,SKU00683,78,0,7,45,19,SUFFICIENT STOCK,False
2025-12-18,SKU00684,392,0,7,237,85,SUFFICIENT STOCK,False
2025-12-05,SKU00685,244,0,7,204,73,SUFFICIENT STOCK,True
2025-12-14,SKU00686,683,0,7,287,106,SUFFICIENT STOCK,False
2025-12-25,SKU00687,60,0,7,149,58,REORDER REQUIRED,True
2025-11-01,SKU00688,46,0,7,25,10,SUFFICIENT STOCK,False
2025-12-16,SKU00690,115,0,7,94,44,SUFFICIENT STOCK,True
2025-11-25,SKU00691,6181,0,7,1445,460,SUFFICIENT STOCK,False
2025-10-10,SKU00692,0,0,7,533,168,OUT OF STOCK,True
2025-12-28,SKU00693,188,0,7,122,43,SUFFICIENT STOCK,False
2025-12-12,SKU00694,0,0,7,28,10,OUT OF STOCK,True
2025-11-28,SKU00696,32,0,7,24,6,SUFFICIENT STOCK,False
2025-11-27,SKU00697,260,0,7,160,71,SUFFICIENT STOCK,False
2025-12-29,SKU00698,182,0,7,186,46,REORDER REQUIRED,True
2025-08-28,SKU00699,4318,0,7,983,344,SUFFICIENT STOCK,False
2025-11-14,SKU00700,18,0,7,68,23,REORDER REQUIRED,True
2025-11-26,SKU00701,179,0,7,63,17,SUFFICIENT STOCK,False
2025-12-30,SKU00702,324,0,7,174,52,SUFFICIENT STOCK,False
2025-11-06,SKU00703,259,0,7,94,45,SUFFICIENT STOCK,False
2025-12-10,SKU00704,226,0,7,256,83,REORDER REQUIRED,True
2025-12-25,SKU00705,86,0,7,68,15,SUFFICIENT STOCK,False
2025-12-10,SKU00706,364,0,7,228,82,SUFFICIENT STOCK,False
2025-11-15,SKU00707,63,0,7,63,20,REORDER REQUIRED,True
2025-11-15,SKU00708,144,0,7,85,34,SUFFICIENT STOCK,False
2025-11-23,SKU00710,412,0,7,243,100,SUFFICIENT STOCK,False
2025-12-27,SKU00711,213,0,7,143,48,SUFFICIENT STOCK,False
2025-12-14,SKU00712,477,0,7,289,90,SUFFICIENT STOCK,False
2025-12-20,SKU00713,389,0,7,271,82,SUFFICIENT STOCK,False
2025-11-25,SKU00714,42,0,7,72,25,REORDER REQUIRED,True
2025-12-22,SKU00715,337,0,7,175,62,SUFFICIENT STOCK,False
2025-11-27,SKU00716,51,0,7,40,20,SUFFICIENT STOCK,True
2025-12-22,SKU00717,490,0,7,354,145,SUFFICIENT STOCK,True
2025-12-26,SKU00719,371,0,7,250,112,SUFFICIENT STOCK,False
2025-11-20,SKU00720,95,0,7,41,9,SUFFICIENT STOCK,False
2025-11-19,SKU00721,4570,0,7,1116,406,SUFFICIENT STOCK,False
2025-12-31,SKU00722,108,0,7,66,16,SUFFICIENT STOCK,False
2025-12-14,SKU00723,124,0,7,92,25,SUFFICIENT STOCK,False
2025-11-10,SKU00724,78,0,7,36,8,SUFFICIENT STOCK,False
2025-12-27,SKU00726,136,0,7,166,74,REORDER REQUIRED,True
2025-12-15,SKU00727,209,0,7,110,45,SUFFICIENT STOCK,False
2025-12-21,SKU00728,108,0,7,524,173,REORDER REQUIRED,True
2025-12-29,SKU00729,366,0,7,254,85,SUFFICIENT STOCK,False
2025-08-26,SKU00732,6454,0,7,1393,478,SUFFICIENT STOCK,False
2025-12-16,SKU00733,272,0,7,148,42,SUFFICIENT STOCK,False
2025-09-02,SKU00734,7013,0,7,1480,497,SUFFICIENT STOCK,False
2025-12-27,SKU00735,160,0,7,127,51,SUFFICIENT STOCK,True
2025-12-08,SKU00736,106,0,7,146,59,REORDER REQUIRED,True
2025-12-24,SKU00737,4,0,7,27,6,REORDER REQUIRED,True
2025-12-20,SKU00738,60,0,7,78,30,REORDER REQUIRED,True
2025-11-30,SKU00739,144,0,7,94,46,SUFFICIENT STOCK,False
2025-11-27,SKU00740,362,0,7,165,54,SUFFICIENT STOCK,False
2025-12-21,SKU00741,23,0,7,20,9,SUFFICIENT STOCK,True
2025-12-25,SKU00742,551,0,7,377,111,SUFFICIENT STOCK,False
2025-12-30,SKU00743,105,0,7,68,16,SUFFICIENT STOCK,False
2025-11-13,SKU00744,60,0,7,52,15,SUFFICIENT STOCK,True
2025-11-07,SKU00745,99,0,7,37,13,SUFFICIENT STOCK,False
2025-11-09,SKU00746,37,0,7,20,7,SUFFICIENT STOCK,False
2025-11-30,SKU00747,74,0,7,61,13,SUFFICIENT STOCK,False
2025-12-07,SKU00748,54,0,7,22,7,SUFFICIENT STOCK,False
2025-09-02,SKU00749,8253,0,7,1803,615,SUFFICIENT STOCK,False
2025-12-29,SKU00751,484,0,7,219,61,SUFFICIENT STOCK,False
2025-12-27,SKU00752,103,0,7,146,47,REORDER REQUIRED,True
2025-12-17,SKU00754,432,0,7,200,53,SUFFICIENT STOCK,False
2025-11-19,SKU00755,138,0,7,66,29,SUFFICIENT STOCK,False
2025-12-20,SKU00756,241,0,7,119,50,SUFFICIENT STOCK,False
2025-08-13,SKU00758,6798,0,7,1514,502,SUFFICIENT STOCK,False
2025-12-03,SKU00759,234,0,7,125,50,SUFFICIENT STOCK,False
2025-11-30,SKU00760,203,0,7,118,49,SUFFICIENT STOCK,False
2025-12-16,SKU00761,300,0,7,164,57,SUFFICIENT STOCK,False
2025-12-14,SKU00762,290,0,7,117,26,SUFFICIENT STOCK,False
2025-12-19,SKU00763,202,0,7,125,51,SUFFICIENT STOCK,False
2025-12-12,SKU00764,112,0,7,65,30,SUFFICIENT STOCK,False
2025-12-11,SKU00765,507,0,7,248,87,SUFFICIENT STOCK,False
2025-12-21,SKU00766,61,0,7,66,23,REORDER REQUIRED,True
2025-12-30,SKU00767,557,0,7,231,79,SUFFICIENT STOCK,False
2025-11-23,SKU00768,267,0,7,161,59,SUFFICIENT STOCK,False
2025-12-09,SKU00769,89,0,7,130,43,REORDER REQUIRED,True
2025-12-15,SKU00770,53,0,7,40,19,SUFFICIENT STOCK,True
2025-12-22,SKU00772,378,0,7,327,112,SUFFICIENT STOCK,True
2025-12-26,SKU00773,208,0,7,201,71,SUFFICIENT STOCK,True
2025-10-07,SKU00774,0,0,7,966,347,OUT OF STOCK,True
2025-11-23,SKU00775,4793,0,7,1230,412,SUFFICIENT STOCK,False
2025-12-31,SKU00776,284,0,7,150,63,SUFFICIENT STOCK,False
2025-11-16,SKU00777,92,0,7,93,31,REORDER REQUIRED,True
2025-12-28,SKU00778,635,0,7,283,85,SUFFICIENT STOCK,False
2025-12-14,SKU00779,50,0,7,49,21,SUFFICIENT STOCK,True
2025-12-16,SKU00780,137,0,7,107,31,SUFFICIENT STOCK,True
2025-12-16,SKU00781,97,0,7,40,16,SUFFICIENT STOCK,False
2025-12-11,SKU00782,249,0,7,146,49,SUFFICIENT STOCK,False
2025-12-12,SKU00783,442,0,7,241,79,SUFFICIENT STOCK,False
2025-12-18,SKU00784,335,0,7,251,84,SUFFICIENT STOCK,False
2025-11-26,SKU00785,321,0,7,245,93,SUFFICIENT STOCK,True
2025-12-07,SKU00786,115,0,7,126,42,REORDER REQUIRED,True
2025-12-14,SKU00787,468,0,7,374,113,SUFFICIENT STOCK,True
2025-12-01,SKU00788,4093,0,7,1043,359,SUFFICIENT STOCK,False
2025-12-20,SKU00789,117,0,7,75,34,SUFFICIENT STOCK,False
2025-12-09,SKU00791,277,0,7,165,47,SUFFICIENT STOCK,False
2025-12-24,SKU00792,109,0,7,262,76,REORDER REQUIRED,True
2025-12-15,SKU00793,95,0,7,97,34,REORDER REQUIRED,True
2025-12-17,SKU00794,95,0,7,136,53,REORDER REQUIRED,True
2025-12-27,SKU00795,113,0,7,102,37,SUFFICIENT STOCK,True
2025-11-16,SKU00796,12,0,7,180,53,REORDER REQUIRED,True
2025-11-20,SKU00797,85,0,7,44,16,SUFFICIENT STOCK,False
2025-12-25,SKU00798,198,0,7,112,36,SUFFICIENT STOCK,False
2025-12-16,SKU00799,408,0,7,172,59,SUFFICIENT STOCK,False
2025-12-24,SKU00800,311,0,7,254,106,SUFFICIENT STOCK,True
2025-12-07,SKU00801,189,0,7,117,47,SUFFICIENT STOCK,False
2025-12-15,SKU00802,39,0,7,33,7,SUFFICIENT STOCK,True
2025-12-22,SKU00803,195,0,7,108,50,SUFFICIENT STOCK,False
2025-12-17,SKU00804,269,0,7,356,124,REORDER REQUIRED,True
2025-12-08,SKU00805,185,0,7,124,32,SUFFICIENT STOCK,False
2025-12-07,SKU00806,462,0,7,216,57,SUFFICIENT STOCK,False
2025-12-03,SKU00807,44,0,7,58,18,REORDER REQUIRED,True
2025-12-07,SKU00808,28,0,7,47,18,REORDER REQUIRED,True
2025-12-29,SKU00809,118,0,7,181,68,REORDER REQUIRED,True
2025-12-25,SKU00810,284,0,7,179,70,SUFFICIENT STOCK,False
2025-12-29,SKU00811,519,0,7,229,74,SUFFICIENT STOCK,False
2025-11-22,SKU00813,254,0,7,132,31,SUFFICIENT STOCK,False
2025-12-09,SKU00815,102,0,7,38,14,SUFFICIENT STOCK,False
2025-12-13,SKU00816,2,0,7,99,49,REORDER REQUIRED,True
2025-12-21,SKU00818,324,0,7,206,58,SUFFICIENT STOCK,False
2025-12-27,SKU00819,765,0,7,376,136,SUFFICIENT STOCK,False
2025-12-10,SKU00820,269,0,7,94,38,SUFFICIENT STOCK,False
2025-09-02,SKU00821,6067,0,7,1402,510,SUFFICIENT STOCK,False
2025-12-05,SKU00822,314,0,7,129,45,SUFFICIENT STOCK,False
2025-12-03,SKU00823,160,0,7,762,265,REORDER REQUIRED,True
2025-12-24,SKU00824,165,0,7,209,76,REORDER REQUIRED,True
2025-12-14,SKU00825,33,0,7,69,18,REORDER REQUIRED,True
2025-12-31,SKU00827,337,0,7,192,65,SUFFICIENT STOCK,False
2025-12-19,SKU00828,285,0,7,151,54,SUFFICIENT STOCK,False
2025-12-11,SKU00829,145,0,7,166,51,REORDER REQUIRED,True
2025-10-09,SKU00830,0,0,7,1090,379,OUT OF STOCK,True
2025-11-16,SKU00831,27,0,7,66,28,REORDER REQUIRED,True
2025-10-08,SKU00832,0,0,7,897,340,OUT OF STOCK,True
2025-12-02,SKU00833,125,0,7,68,23,SUFFICIENT STOCK,False
2025-12-19,SKU00834,496,0,7,233,76,SUFFICIENT STOCK,False
2025-12-12,SKU00835,333,0,7,316,107,SUFFICIENT STOCK,True
2025-09-02,SKU00837,7894,0,7,1728,609,SUFFICIENT STOCK,False
2025-12-22,SKU00838,23,0,7,49,12,REORDER REQUIRED,True
2025-12-29,SKU00839,9,0,7,41,11,REORDER REQUIRED,True
